"ID_Anterior","ID_Nuevo","ID_Padre","Parte","Inicio_En_Fila_Anterior","Fin_En_Fila_Anterior","SHA256_Texto"
"RPM-2010-08-12:3328:2","RPM-2010-08-12:3328:2","3328","INTEGRA","0","245","858a0cae0347e7f3e2d68f82377260933c0fef7c1d6ec89d9233ec235d355170"
"RPM-2010-08-12:3328:3","RPM-2010-08-12:3328:3","3328","INTEGRA","0","449","68084491e3b5bde43de32d46cd86597504c54b9e56c13ee32013bd135acf4544"
"RPM-2010-08-12:3329:1","RPM-2010-08-12:3329:1","3329","INTEGRA","0","2204","5524705fb24b62b5a4bbab1b0c134f00061293ab3a3eaf941058f47245cad972"
"RPM-2010-08-12:3330:1","RPM-2010-08-12:3330:1","3330","INTEGRA","0","799","56f581215b9e67fb2347f8bac8c4d72a4d3a5ea41efbe88ed616d1e5f8f908ce"
"RPM-2010-08-12:3331:1","RPM-2010-08-12:3331:1","3331","INTEGRA","0","2678","8f32ed8017a7db9c5b517af415fad4e8457caa0a9e01525a5306016b0163e1b3"
"RPM-2010-08-12:3332:1","RPM-2010-08-12:3332:1","3332","INTEGRA","0","1227","23a0e9a45be2e5707479ba10ab9bcf5a2365dc38e9638e9d996b76a8a92f7512"
"RPM-2010-08-12:3333:1","RPM-2010-08-12:3333:1","3333","INTEGRA","0","172","5c6477de1aa458b527a001fc335f8b6cb7b6f7984b2c17a4619dea8df2b17cfc"
"RPM-2010-08-12:3333:2","RPM-2010-08-12:3333:2","3333","INTEGRA","0","3873","5c885edf3419939ce034a84890004f0502f2a58a79d8536cf96ed7eae87d6186"
"RPM-2010-08-12:3334:1","RPM-2010-08-12:3334:1","3334","INTEGRA","0","192","a9592a1b5ab81d45bb037791417ec91336bdb056c5fe4fcfc6cf5c1f7ad62dde"
"RPM-2010-08-12:3335:1","RPM-2010-08-12:3335:1","3335","INTEGRA","0","2204","8a6e9686200017f09e6149a53b1988192c1c9b77c31b78b4cc73da98e741d2e3"
"RPM-2010-08-12:3336:1","RPM-2010-08-12:3336:1","3336","INTEGRA","0","155","065e8bb9b825d5d2bebce87852ce5ee6d52fd2ed935dc5e49dd7c8ad230bafc2"
"RPM-2010-08-12:3337:1","RPM-2010-08-12:3337:1","3337","INTEGRA","0","4766","decbb7234dbe29a7894ce1663237dbafe2772e83cf070a9b3dd8192bfc285ef7"
"RPM-2010-08-12:3338:1","RPM-2010-08-12:3338:1","3338","INTEGRA","0","187","fae12731a6f973089e9f0d909af3cfd0a2a6c84ec2a03343b91ddeb1da37669b"
"RPM-2010-08-12:3339:1","RPM-2010-08-12:3339:1","3339","INTEGRA","0","3643","ef2e2e0e9fbe732492cfbde6786920e32c793ccf459b23ee6167e624a9d5ab52"
"RPM-2010-08-12:3340:1","RPM-2010-08-12:3340:1","3340","INTEGRA","0","7642","a7185a2dd4833303d471b56570d0c9758cb553df6ffe60ae92a25ee0240ffe2c"
"RPM-2010-08-12:3340:2","RPM-2010-08-12:3340:2","3340","INTEGRA","0","2692","9d71ec4ae1a775f8cb1d86da4a8a998076da774cb1e91da1d7c0b92e139ab484"
"RPM-2010-08-12:3341:1","RPM-2010-08-12:3341:1","3341","INTEGRA","0","3651","7c21a59a2e1fb526bf90613c7c9c5915c699e23a7dafd465827c4aafa7303188"
"RPM-2010-08-12:3342:1","RPM-2010-08-12:3342:1","3342","INTEGRA","0","4199","eff0892ca7000f7bafa485b287de4fb0dd951c749dcbe01ffed59e1a49e0ef53"
"RPM-2010-08-12:3343:1","RPM-2010-08-12:3343:1","3343","INTEGRA","0","4718","0171427b6ed18905b57e014277d211578a9b3299f68c74e8eb95f23b1ba77db6"
"RPM-2010-08-12:3344:1","RPM-2010-08-12:3344:1","3344","INTEGRA","0","1267","0e556062c1da84d52f289587860703aa05f3afc91ccde8c9c0c9973fae897253"
"RPM-2010-09-16:3345:1","RPM-2010-09-16:3345:1","3345","INTEGRA","0","1570","f967755cc82afda1f14c793c0db560dc4f17ea6dbc6ea17b5c9be63b75f5460f"
"RPM-2010-09-16:3346:1","RPM-2010-09-16:3346:1","3346","INTEGRA","0","556","9478ccac725588ac0bc3eface5817e5dddcd8ea8f49689673d49d32e333dd2f1"
"RPM-2010-09-16:3346:2","RPM-2010-09-16:3346:2","3346","INTEGRA","0","5112","02f3ac5a80e82e4e15ee734e2eeb22042ce377954e6ebc0bf8955f7c15de9561"
"RPM-2010-09-16:3347:1","RPM-2010-09-16:3347:1","3347","INTEGRA","0","401","34c32b618d2f0a254a3b5af09af50f48f3e885ef5546767e42df6866457d7774"
"RPM-2010-09-16:3348:1","RPM-2010-09-16:3348:1","3348","INTEGRA","0","81","c04c3c9463e2ed6547fe66eea825620f287913568dcffb98eb47d6bed058029d"
"RPM-2010-09-16:3348:2","RPM-2010-09-16:3348:2","3348","INTEGRA","0","203","d30071731ea6ecc4dffdcbd6685e5fa628bb87b8f41c5cf14e687b6088bf551b"
"RPM-2010-09-16:3348:3","RPM-2010-09-16:3348:3","3348","INTEGRA","0","211","a7d51d96f5ef474a696f2332f02b49f0c3e525554878429bcce93c40c7d23b5e"
"RPM-2010-09-16:3348:4","RPM-2010-09-16:3348:4","3348","INTEGRA","0","527","5b200b7ed8649e301728dd9e733306090bfe450abca60ac0ab863f7098b636de"
"RPM-2010-09-16:3349:1","RPM-2010-09-16:3349:1","3349","INTEGRA","0","126","40ed4522e2b3ad8bd32e139f3b2257288aed042455029326f5feeca3e0dfd414"
"RPM-2010-09-16:3350:1","RPM-2010-09-16:3350:1","3350","INTEGRA","0","283","3c86a1df676a916070ca649ce21df8de6524a104c775058ad1c587ef455bd1d4"
"RPM-2010-09-16:3350:2","RPM-2010-09-16:3350:2","3350","INTEGRA","0","307","fafbeeae0e9750500439763edc182e43ced1d3054fc0d2e0747989a3851902f3"
"RPM-2010-09-16:3351:1","RPM-2010-09-16:3351:1","3351","INTEGRA","0","263","76932dc697e12c69c67ddd62884750f110b1f6cc7e8e1bdcd4264d29743122c9"
"RPM-2010-09-16:3351:2","RPM-2010-09-16:3351:2","3351","INTEGRA","0","187","a110084bf0ac343463e3b94c92dabd8e7f0085a54d25524fa8108f9586e444fb"
"RPM-2010-09-16:3351:3","RPM-2010-09-16:3351:3","3351","INTEGRA","0","100","90697d60ecb5638209f2845ed1a44b98150497559393e1d92403f9272759e46b"
"RPM-2010-09-16:3352:1","RPM-2010-09-16:3352:1","3352","INTEGRA","0","621","2093f8ce7ecb0e22483e990a099c88dcddba11ce9f4f795d4779c5b646aaeba1"
"RPM-2010-09-16:3353:1","RPM-2010-09-16:3353:1","3353","INTEGRA","0","153","102f6e243482d4079c5a0d0aa18be1d8835e7ed2c06ea0e45db3a76fa4653c48"
"RPM-2010-09-16:3353:2","RPM-2010-09-16:3353:2","3353","INTEGRA","0","75","fd2fae787c6782dde023523c59b109a78dd2647ed8e82aa3bc935493b515990b"
"RPM-2010-09-16:3353:3","RPM-2010-09-16:3353:3","3353","INTEGRA","0","175","a8549a08a7e0da5fb9b15195dcf35c9f9571e683140c5f538affb320fe62b0f0"
"RPM-2010-09-16:3354:1","RPM-2010-09-16:3354:1","3354","INTEGRA","0","429","e0c7c48ea51fbea62cf92b1a38f835849da2b0f82147fa2f290e7f74b6f7dc4d"
"RPM-2010-09-16:3354:2","RPM-2010-09-16:3354:2","3354","INTEGRA","0","357","d04d87f33998bca942e496f06afb1ef16c43b8a2f3acc72f6adcbd19105b7b76"
"RPM-2010-09-16:3354:3","RPM-2010-09-16:3354:3","3354","INTEGRA","0","134","be3f9bb126e46a6702300dca55953ca2191cc2ae0921949063209497035c79f6"
"RPM-2010-09-16:3355:1","RPM-2010-09-16:3355:1","3355","INTEGRA","0","133","81ee803c07dc5236376ba8bc9564b67d3c045cba1ccf424db37e1381324ff51a"
"RPM-2010-09-16:3355:2","RPM-2010-09-16:3355:2","3355","INTEGRA","0","724","c6101f6d0c7cd8ccb918a688ff2c7cde34e2dd2f7aa7aae29a157163bdf378df"
"RPM-2010-09-16:3356:1","RPM-2010-09-16:3356:1","3356","INTEGRA","0","163","ef8e0f6b37b59e93b631c89bb76e8fc98e5b69f684fef58936f7dd8224b0c909"
"RPM-2010-09-16:3357:1","RPM-2010-09-16:3357:1","3357","INTEGRA","0","217","5cf833b5aa8e52bdaea1b6273c817e3d1a3f28f78598f35e652c4cc9a1e0dd07"
"RPM-2010-09-16:3358:1","RPM-2010-09-16:3358:1","3358","INTEGRA","0","203","c45a7f1a8f4a3c58511777df5a67a9158057a44bf82a4951d010d1d9978eaa6b"
"RPM-2010-09-16:3359:1","RPM-2010-09-16:3359:1","3359","INTEGRA","0","254","d007a43126313df7efe221478aa2da47a5ada604e76200d92f301b8b65a6b5c8"
"RPM-2010-09-16:3359:2","RPM-2010-09-16:3359:2","3359","INTEGRA","0","1018","d70bc17a915a952368773e9d9e61f16855098b341f0a7c8159e8b3f5af158549"
"RPM-2010-09-16:3360:1","RPM-2010-09-16:3360:1","3360","INTEGRA","0","420","58378b4868b3010ae0d666d20da8f349f52a16992176193bed8e45b802f4dd1d"
"RPM-2010-09-16:3361:1","RPM-2010-09-16:3361:1","3361","INTEGRA","0","3889","317fd751a05f806844dc23d15b19a1a21c2b69849314829904fe73d23b1b433e"
"RPM-2010-09-16:3361:2","RPM-2010-09-16:3361:2","3361","INTEGRA","0","245","02096ddc1426cd18a45b0761e85288b98fc855305791f62c52f98cb28d2a7f0f"
"RPM-2010-09-16:3362:1","RPM-2010-09-16:3362:1","3362","INTEGRA","0","150","10e92230fbe0dd930b711b77218776d58502154a334d80dfc60e9a7f7caa3b91"
"RPM-2010-09-16:3362:2","RPM-2010-09-16:3362:2","3362","INTEGRA","0","291","f44130c2fb17a0b76e805b26a30e5c93f98823b200782d800fdb827ff4071912"
"RPM-2010-09-16:3363:1","RPM-2010-09-16:3363:1","3363","INTEGRA","0","821","27a380437627b4bf315402238a8fefcc3ddab7e935bb554eccc73e54da74b489"
"RPM-2010-09-16:3364:1","RPM-2010-09-16:3364:1","3364","INTEGRA","0","637","c2f7eee5a3ae5c6f5acfd62d1493100a3763fd5f75b5ec6922380bf4f95032b8"
"RPM-2010-09-16:3365:1","RPM-2010-09-16:3365:1","3365","INTEGRA","0","523","c88ce7057386b2bdbf9b28e0e1826223c5c8b6998d86f764a05dabb38693ef93"
"RPM-2010-09-16:3366:1","RPM-2010-09-16:3366:1","3366","INTEGRA","0","1980","a993b45fc8db2e689409a74ba7b9c785f10e3dff1c0176fb1032151fb74ec404"
"RPM-2010-09-16:3367:1","RPM-2010-09-16:3367:1","3367","INTEGRA","0","719","ae7ebd5d0a394c7b2ce77ee39912e9cfb75c289d00d9f54b093120e52818ce84"
"RPM-2010-09-16:3368:1","RPM-2010-09-16:3368:1","3368","INTEGRA","0","669","77ef3d3a5acf9abe72fd1121cca4a976ad48afc5522bf7d52e97909d3a5eee80"
"RPM-2010-09-16:3368:2","RPM-2010-09-16:3368:2","3368","INTEGRA","0","374","5ad25ee97ae70cc240a98f70b78aa22e7b911966022503cebad63a79b42acf41"
"RPM-2010-09-16:3369:1","RPM-2010-09-16:3369:1","3369","INTEGRA","0","76","f14402f15144d1e9ca73290a6db5bb22615c905a061823bd62e7fe565a74b691"
"RPM-2010-09-16:3369:2","RPM-2010-09-16:3369:2","3369","INTEGRA","0","99","d85e5a6ec94bd9c420368910fb8fb2f27ac288c65e2478dc8c457f169088640f"
"RPM-2010-09-16:3370:1","RPM-2010-09-16:3370:1","3370","INTEGRA","0","142","c5e1f13c6482c4e185bd292cc03a6ba2a972e283b154faef6144f533b6b6f6d3"
"RPM-2010-09-16:3371:1","RPM-2010-09-16:3371:1","3371","INTEGRA","0","693","ca6f530c2113f197691c599b0903bb2db2952965c8e92497adb795ffcb242623"
"RPM-2010-09-16:3372:1","RPM-2010-09-16:3372:1","3372","INTEGRA","0","600","818e4ed39048a96d66655352fa398b9d9afaccb6774808f8f74cc3a0e2ad2120"
"RPM-2010-09-16:3373:1","RPM-2010-09-16:3373:1","3373","INTEGRA","0","388","b1f5ffbfe38c837df8b4e6da8f81a4d8aec31e5216911f436080461e1ba06656"
"RPM-2010-09-16:3374:1","RPM-2010-09-16:3374:1","3374","INTEGRA","0","135","2f9a2c9e948e2010bafd6d80e9462876fc5b19cb937bd8127c3eef938e9e2de9"
"RPM-2010-09-16:3375:1","RPM-2010-09-16:3375:1","3375","INTEGRA","0","144","d750af5e18405b15a4754c7fbb759449fa597e2d4180554741203e7549c2b53a"
"RPM-2010-09-16:3376:1","RPM-2010-09-16:3376:1","3376","INTEGRA","0","285","61a15ddf126fe458dafcdcf2d4f6fa271df2cfa0f1e90f314c21f570e939fc80"
"RPM-2010-09-16:3377:1","RPM-2010-09-16:3377:1","3377","INTEGRA","0","113","b76edc55f44ac35b776908097d5e8e00d54fbef2b1c2e608b917ae72158d3076"
"RPM-2010-09-16:3378:1","RPM-2010-09-16:3378:1","3378","INTEGRA","0","970","490c6f6e88ac95ad5eab66eac98a15abf300144eb9ee54575aecd0d47d9bd3ee"
"RPM-2010-09-16:3379:1","RPM-2010-09-16:3379:1","3379","INTEGRA","0","186","752ae12b8be96154fd6fcacc7bef091960dc32f7adb00e2e65eeea8c776e25f7"
"RPM-2010-09-16:3380:1","RPM-2010-09-16:3380:1","3380","INTEGRA","0","373","993de120bfa61d4c752aed6969fc5091129e32affe8a97c06952cb5343d63005"
"RPM-2010-09-16:3381:1","RPM-2010-09-16:3381:1","3381","INTEGRA","0","618","a79f5f7cb915e20fbca25fabae3634304ba89e108d5f89c932e3507533b04861"
"RPM-2010-09-16:3382:1","RPM-2010-09-16:3382:1","3382","INTEGRA","0","309","8749b1680efe04cf9fcced9d87c47c83d4d0cb49fc66b6f3d01e491c0baf0628"
"RPM-2010-09-16:3383:1","RPM-2010-09-16:3383:1","3383","INTEGRA","0","778","4a02e40126e84746a263d3ba869d237988c8d4f39cb2f1fcbb913288d16aab9d"
"RPM-2010-09-16:3384:1","RPM-2010-09-16:3384:1","3384","INTEGRA","0","267","8fa35f433c87529c9decf11b61fa99ec86240ef6e3ae65fe5fcfb74a0899f662"
"RPM-2010-09-16:3385:1","RPM-2010-09-16:3385:1","3385","INTEGRA","0","510","b2296a4b04f10853005a84456a5cd71a49ae475262b982793fb00eb3f9f5dc7a"
"RPM-2010-09-16:3386:1","RPM-2010-09-16:3386:1","3386","INTEGRA","0","815","25bbb9f873fb213271d9ed280f9cc93347de37680bd3c4e4fbdc0fcf7bfd228f"
"RPM-2010-09-16:3387:1","RPM-2010-09-16:3387:1","3387","INTEGRA","0","2202","cd04c3a2974d0c0581223ee93fe15c5a5106772ceaec7d7c731575361a74da83"
"RPM-2010-09-16:3388:1","RPM-2010-09-16:3388:1","3388","INTEGRA","0","113","05010caf2f143f842597b76414c945c79b04e737487a65453a74b51548f3d41e"
"RPM-2010-09-16:3388:2","RPM-2010-09-16:3388:2","3388","INTEGRA","0","102","0ab50f70601b08877da97dc3057a53eaf85d0c2be7852beb4fd3386adbca817c"
"RPM-2010-09-16:3388:3","RPM-2010-09-16:3388:3","3388","INTEGRA","0","668","3bb5bc6ee779b43d9498eeb8b841b8fa119cec44eac09a0be0cb6174eb86fa7b"
"RPM-2010-09-16:3388:4","RPM-2010-09-16:3388:4","3388","INTEGRA","0","234","e3381e2007d1006525b09ba85b3b0d5dc84abc76d3e576faf5b19dd9c645191b"
"RPM-2010-09-16:3389:1","RPM-2010-09-16:3389:1","3389","INTEGRA","0","228","44103097c0539e2a0d246d103556f68582688efcb11493106106fdce0ab2cf94"
"RPM-2010-09-16:3390:1","RPM-2010-09-16:3390:1","3390","INTEGRA","0","287","8b93dc4d4d49b4bd6b996607e32413fb1d840778647cddbbdcec0542ba462d09"
"RPM-2010-09-16:3390:2","RPM-2010-09-16:3390:2","3390","INTEGRA","0","384","9d054de8014a6a0b61a43193f3948edae6d9632e82300673eec274d7ba44dcdf"
"RPM-2010-09-16:3391:1","RPM-2010-09-16:3391:1","3391","INTEGRA","0","210","bceb00c9be644478948e5bbf3c5f16dd1de169d391ebd2bb648fb75c9050d787"
"RPM-2010-09-16:3392:1","RPM-2010-09-16:3392:1","3392","INTEGRA","0","300","568be82b351c91f37143aa02b3198952ee011a9771fbe0eedb63b2923006f624"
"RPM-2010-09-16:3393:1","RPM-2010-09-16:3393:1","3393","INTEGRA","0","391","41545d7ac37a06bf563298cc2969072964a2ef042ee42d62fc0d25256401e769"
"RPM-2010-09-16:3393:2","RPM-2010-09-16:3393:2","3393","INTEGRA","0","913","781f41e4aaee73ba90e34def55a2fd1c8da0c2e8cede13cf87fb6274206b5ea8"
"RPM-2010-09-16:3393:3","RPM-2010-09-16:3393:3","3393","INTEGRA","0","112","5e4e8d674bc5e3d80c38e3f11e4594cf4189bab2f88f5db6c4e3a64766860624"
"RPM-2010-09-16:3394:1","RPM-2010-09-16:3394:1","3394","INTEGRA","0","868","c83c67e8fb212a06d5a653f0355ad1580e3e2abf9c07efd63ce71428bf597f13"
"RPM-2010-09-16:3395:1","RPM-2010-09-16:3395:1","3395","INTEGRA","0","64","319f3fbe4165d9ded3f74020a800457f6dceaf22cbb348c4fecd92abf1f88de2"
"RPM-2010-09-16:3395:2","RPM-2010-09-16:3395:2","3395","INTEGRA","0","145","0333140b5cb42e82cbe51b0d7e5d5db2dbc4eafb624a61a03d5e9bfc457dc2bd"
"RPM-2010-09-16:3395:3","RPM-2010-09-16:3395:3","3395","INTEGRA","0","232","470d20bb227574228d5b21fd8e6ba2db9cd5efb098df3ded18e9b64c23c3f7d2"
"RPM-2010-09-16:3395:4","RPM-2010-09-16:3395:4","3395","INTEGRA","0","258","ba82e4026c0a1a2216d79b269fd5f699f1d8b4244c47d290744a4542459dd7db"
"RPM-2010-09-16:3396:1","RPM-2010-09-16:3396:1","3396","INTEGRA","0","912","188b886c5a36d41fe2f8d6a1520f9c15261973e8d411c78104be93c4274c57b4"
"RPM-2010-09-16:3397:1","RPM-2010-09-16:3397:1","3397","INTEGRA","0","2112","19a07d35c521c2198a8a9d66afc4a9b4f297767d24b74f4bc8da99e03fe483de"
"RPM-2010-09-16:3398:1","RPM-2010-09-16:3398:1","3398","INTEGRA","0","243","c0d3a27609cebaeefe0b28b41fc954a396f436b7debb1f0a7ebd910c1bbf2b97"
"RPM-2010-09-16:3399:1","RPM-2010-09-16:3399:1","3399","INTEGRA","0","333","27a5d0e7d4cbe32e2c71f2851e3e10c4b9fe98dc05963e35b66a825e19daba48"
"RPM-2010-09-16:3400:1","RPM-2010-09-16:3400:1","3400","INTEGRA","0","104","acfaf8644c3ec373328adea50dbe29fe133dbc90a52f6e02eaddadb6936d5442"
"RPM-2010-09-16:3400:2","RPM-2010-09-16:3400:2","3400","INTEGRA","0","677","1f197e186bc03b7037ea2d299b65d6773ec39311bd3b54ee136ecce8cd9e4b38"
"RPM-2010-09-16:3401:1","RPM-2010-09-16:3401:1","3401","INTEGRA","0","467","ad9ca4104e85d8afe2d003c0b307e64d38a16e04fd4c358c90b4f34f4cdb7f58"
"RPM-2010-09-16:3402:1","RPM-2010-09-16:3402:1","3402","INTEGRA","0","270","2661bc291e118dc0b1800d2ab9ccd5399cac10f53e76eb027adf30ea521192dd"
"RPM-2010-09-16:3403:1","RPM-2010-09-16:3403:1","3403","INTEGRA","0","149","0b0392d09258462b8322c2d78ae7cc5dd2fe93f5457bdd5f60dd45ec43d526f3"
"RPM-2010-09-16:3403:2","RPM-2010-09-16:3403:2","3403","INTEGRA","0","94","9eba9063bdc69f7da29b337f39e2dc77f585578195b65955eb25adbf26850a0d"
"RPM-2010-09-16:3404:1","RPM-2010-09-16:3404:1","3404","INTEGRA","0","1439","fdcd78cf2d722c788ee28edd875d7c11958095ac4652214744068d67fc042f23"
"RPM-2010-09-16:3405:1","RPM-2010-09-16:3405:1","3405","INTEGRA","0","107","18e1f45279e0713d494cce0e8bd83918f1934451451fc978daa0c5f314f977c2"
"RPM-2010-09-16:3405:2","RPM-2010-09-16:3405:2","3405","INTEGRA","0","1426","ecb4ac415080888a3f9f0be1e9a6dd403e55f633f5e7bfc6b158219b010bb241"
"RPM-2010-09-16:3406:1","RPM-2010-09-16:3406:1","3406","INTEGRA","0","2697","1bc6273a5e04ca52aa9016572acb42bc5a5da1b5f51ec19b0b68155f8be9fb43"
"RPM-2010-09-16:3407:1","RPM-2010-09-16:3407:1","3407","INTEGRA","0","275","4f336aba84d7799b5c1bb23bff8efbfcc4698dd65d30fc9a062d8a0d8761fc4c"
"RPM-2010-09-16:3408:1","RPM-2010-09-16:3408:1","3408","INTEGRA","0","327","2d30b632c62c04197aa978192b63380478d95e63f43af80b8980bc7366e064b5"
"RPM-2010-09-16:3409:1","RPM-2010-09-16:3409:1","3409","INTEGRA","0","94","cefb17cfb4ceaa8f0147f4c287fbc707b0a0e363095d046ee339871043b31d1a"
"RPM-2010-09-16:3409:2","RPM-2010-09-16:3409:2","3409","INTEGRA","0","203","52498ead84acd9cb4fc9ab5bc17c650e45a17bf66edc03a44b5ccea90102cf18"
"RPM-2010-09-16:3410:1","RPM-2010-09-16:3410:1","3410","INTEGRA","0","209","99cdcff10bdf023fa81653896b64e32b11f6d461422b1bf93befc5c26bf971fe"
"RPM-2010-09-16:3411:1","RPM-2010-09-16:3411:1","3411","INTEGRA","0","4360","a472adad9ee8267cd8f1863ec73c6156613df8e15dde09b6208864a788525500"
"RPM-2010-09-16:3412:1","RPM-2010-09-16:3412:1","3412","INTEGRA","0","460","d243fa294b6263e6883c243cb5ab0dc24afcccf426b1dc19e91ed1c4720d13c5"
"RPM-2010-09-16:3413:1","RPM-2010-09-16:3413:1","3413","INTEGRA","0","364","25af431aad10d6a4a0d36eaeadce8a365134a1c053223d75c57c6588dbac38db"
"RPM-2010-09-16:3413:2","RPM-2010-09-16:3413:2","3413","INTEGRA","0","1052","a2b847cc10da044b9dae1f0b4bb25a379be5317c1e0e35aec67de7b2887b57cd"
"RPM-2010-09-16:3414:1","RPM-2010-09-16:3414:1","3414","INTEGRA","0","1362","8c36ded832c9442a0329228f69a0b6a0f42d9d51e51e6a36cfad9f084d540cc2"
"RPM-2010-09-16:3415:1","RPM-2010-09-16:3415:1","3415","INTEGRA","0","286","eae8365bd460a21eb5d9b3e4bd461a77b1f9095417e67e1c0f37ba8fe52b93ad"
"RPM-2010-09-16:3416:1","RPM-2010-09-16:3416:1","3416","INTEGRA","0","77","f82f46e9609150f6176d3135fe7e1081332251283ac35e05f7bf3eedfa8aceda"
"RPM-2010-09-16:3417:1","RPM-2010-09-16:3417:1","3417","INTEGRA","0","521","186e31f7c75fb0d512642ff2dacdd1f2459ebd9b65073c9942fc1333ec1e1e3e"
"RPM-2010-09-16:3418:1","RPM-2010-09-16:3418:1","3418","INTEGRA","0","229","4b5ef161b714a83e558addd3069ed4a41f55133c6f0d578e19a94cb5a09a8c1e"
"RPM-2010-09-16:3419:1","RPM-2010-09-16:3419:1","3419","INTEGRA","0","117","3f55cecd47b55e6957a4fc1d0ae3148e0b68fce6ca75d3b59b38bbe116376f34"
"RPM-2010-09-16:3420:1","RPM-2010-09-16:3420:1","3420","INTEGRA","0","165","d15dd3e9a655381745d676218b1272137da14300b9395c3130d6f914466b2fa9"
"RPM-2010-09-16:3421:1","RPM-2010-09-16:3421:1","3421","INTEGRA","0","90","8457993712de0d4a559d736beb3512279bdcda6833bda76eced24d9f0078e660"
"RPM-2010-09-16:3421:2","RPM-2010-09-16:3421:2","3421","INTEGRA","0","243","f760e56bcecaa740981e821ea47eba848a837e7905530844679a4150c4e7349b"
"RPM-2010-09-16:3421:3","RPM-2010-09-16:3421:3","3421","INTEGRA","0","1143","76ca25d650d29cf28571b7ca0b89e2c3b20809e83e1eb0a10702d2d2f2d738e5"
"RPM-2010-09-16:3421:4","RPM-2010-09-16:3421:4","3421","INTEGRA","0","201","163dd6442826567c9d7753f79f23a46ee9a0533f49b0946ee3101fc67affa86e"
"RPM-2010-09-16:3421:5","RPM-2010-09-16:3421:5","3421","INTEGRA","0","108","e68d65677e641fb32cdde57ab55d0c059bfcc8136a5d7b967597c066c9402ada"
"RPM-2010-09-16:3421:6","RPM-2010-09-16:3421:6","3421","INTEGRA","0","797","57bed9b357cc177b920a0dcf88bd6cf1d8da0ff9aa37ced0a889f1c6d5ee8757"
"RPM-2010-09-16:3422:1","RPM-2010-09-16:3422:1","3422","INTEGRA","0","80","1d653909471a8553150ef28711dd13a22047522a0f588bf700500f4b4e6d9f0c"
"RPM-2010-09-16:3422:2","RPM-2010-09-16:3422:2","3422","INTEGRA","0","201","cfe45506d928523a10bb22d1db74faa358486a225d5d3658ca55b1893e34892d"
"RPM-2010-09-16:3423:1","RPM-2010-09-16:3423:1","3423","INTEGRA","0","6607","89b2d05175bd32edfbeb7c77ab56340a011db39b43205b1b0905d9d0f40a1de0"
"RPM-2010-09-16:3424:1","RPM-2010-09-16:3424:1","3424","INTEGRA","0","180","47c0d0c61e8e24ddafc80d1d28d42ddf9e5ff1c5a7f6583fffb7bf4d14cebecc"
"RPM-2010-09-16:3425:1","RPM-2010-09-16:3425:1","3425","INTEGRA","0","5667","1ee72dcd559e64a245a4b95206c9b9f3a5203349ea8e6370c9d59c7eb833e527"
"RPM-2010-09-16:3426:1","RPM-2010-09-16:3426:1","3426","INTEGRA","0","183","8275dc02d909eedce47f1a39a96a482099dc544aefcf6e1b8ebd5f590bcb29bf"
"RPM-2010-09-16:3427:1","RPM-2010-09-16:3427:1","3427","INTEGRA","0","3867","36ced014fd18a08704a8d8cfc416826a0bc36a93386bbe254db864adc444f81b"
"RPM-2010-09-16:3428:1","RPM-2010-09-16:3428:1","3428","INTEGRA","0","5604","280eff729d478d18b62298dce5f477fdd151b0915e3637555da295e081ff2a24"
"RPM-2010-09-16:3428:2","RPM-2010-09-16:3428:2","3428","INTEGRA","0","309","1d884a680cccee2ba746353e9369715296febba870e3a398e33511a936f71cc4"
"RPM-2010-09-16:3429:1","RPM-2010-09-16:3429:1","3429","INTEGRA","0","4149","90c3faedf7728385b50dd062551bffd11026080adafe50258811be743b794aef"
"RPM-2010-09-16:3429:2","RPM-2010-09-16:3429:2","3429","INTEGRA","0","364","637c82bcef4f42c4fd74ea6f297d902673f5a796d7552dc43263aa6ed0048f86"
"RPM-2010-09-16:3430:1","RPM-2010-09-16:3430:1","3430","INTEGRA","0","2366","f750b86bcb25a4c25bbe826684456abb016f885fe3a3aa897007e9312363aa80"
"RPM-2010-09-16:3431:1","RPM-2010-09-16:3431:1","3431","INTEGRA","0","3645","2ebf3ba98fcc85da3695808ff20211d825e0c2ba6d89542f340a6f6d31d5a0c9"
"RPM-2010-09-16:3431:2","RPM-2010-09-16:3431:2","3431","INTEGRA","0","1489","a2b2f66f938df778a2ca1f0205697a9be367b0e13d5a4189d5a6d3f057e074e7"
"RPM-2010-09-16:3432:1","RPM-2010-09-16:3432:1","3432","INTEGRA","0","116","f361bc748439b0958879126111f5ed47b733f5812a7c33a1173d9428251d6a69"
"RPM-2010-10-14:3433:1","RPM-2010-10-14:3433:1","3433","INTEGRA","0","1676","f70edd4c99eee139cb8e773ae210e94dc76ab9edb9df08969c1cbca0e834974f"
"RPM-2010-10-14:3434:1","RPM-2010-10-14:3434:1","3434","INTEGRA","0","457","1baa7de743c1d7f7f49efdc2cb003a036a7147949927b9a83fd8e1c4242ef3b5"
"RPM-2010-10-14:3434:2","RPM-2010-10-14:3434:2","3434","INTEGRA","0","2535","a251cdf71b56da71945bd5f93714c8f9a3c5314eaa49b61ab5d81e0c5b379b2f"
"RPM-2010-10-14:3434:3","RPM-2010-10-14:3434:3","3434","INTEGRA","0","241","5aa29e19c328212f536c4232e6ec2fd8cdc2d9ef0c301c6cafc157e23aefc5cb"
