Ciclos,ID_Padre,SHA256_Texto_Padre,Fecha,IDs_Antes,Actores_Antes,ID_Actual,Actor_Actual,Fuente_Actor,ID_Turno,Relacion_Turno,Alertas_Actuales,Texto_Actual
1,6534,317192a5e076cd84ea56f9d80c7cdfe610290054fd58db9fa08a841966341da0,2014-12-11,8484,Rodrigo Vergara Montes,8556,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2014-12-11:T20,INICIO_EXPLICITO,,"El Presidente señor Rodrigo Vergara deja constancia que la Reunión de Política Monetaria de junio de 2015 se efectuará el día jueves 11 de ese mes y, a continuación, concede la palabra al Gerente de División Estudios señor Alberto Naudon a fin de que presente al Consejo las Opciones de Política Monetaria que se han considerado en esta oportunidad."
2,6561,6997135a713ec558fe41c0ce9d7272dc80d036ac2569619ea9e6bdb027a3c51c,2015-01-15,8513,Joaquín Vial Ruiz-Tagle,8585,Joaquín Vial Ruiz-Tagle,SUJETO_ROL_NOMBRE,RPM-2015-01-15:T13,INICIO_EXPLICITO,,"El Consejero señor Joaquín Vial estima que el precio de largo plazo sería cercano a US$2,8 la libra, pero dificulta que alcance dicho nivel en el mediano plazo. Expresa que los ciclos del cobre han sido de 4 a 5 años, pero el último escapó de todos los patrones históricos. En segundo término, hace notar la correlación existente entre los precios de todos de metales analizados y el petróleo, todos los cuales exhiben retrocesos. A su juicio, si bien puede haber problemas de oferta en algún mercado, es difícil pensar que estos se extienden a todos estos commodities, razón por la que considera que es un tema de demanda el que subyace claramente a esta caída de precios. En su opinión, es preciso analizar los balances de cobre con mucha cautela, porque a partir del año 2009 ha sido difícil medirlos por la enorme cantidad de inventarios fuera de bolsa en China, de los cuales no se tiene evidencia fidedigna. Además, advierte sobre el nivel de incertidumbre en relación con el funcionamiento de estos mercados de metales, en particular, con la preponderancia que ha ganado China no solamente en términos de consumo, sino que también de producción, al convertirse en el segundo productor de cobre de mina del mundo. El Consejero señor Joaquín Vial resalta la importancia de no subestimar los efectos de esta fuerte caída del precio del cobre, como tampoco la competencia que enfrenta nuestro mercado, porque puede inducir a errores de política de relevancia. Por último, indica que las variaciones del precio del cobre no son de carácter especulativo. Por definición, los inventarios determinan el precio de este metal, porque se comporta como un activo financiero."
2,6561,6997135a713ec558fe41c0ce9d7272dc80d036ac2569619ea9e6bdb027a3c51c,2015-01-15,8513,Joaquín Vial Ruiz-Tagle,8586,Miguel Fuentes Díaz,CONTEXTO_REVISADO,RPM-2015-01-15:T14,SIN_CONTINUIDAD_CONFIRMADA,,"Al continuar con su presentación, el señor Miguel Fuentes se refiere a los mercados financieros de las economías emergentes, señalando que han empeorado desde la Reunión anterior, empujados por la incertidumbre política y económica en Grecia y Rusia. Asimismo, indica que la caída de los precios de commodities han deteriorado las expectativas sobre estos mercados, en particular sobre aquellos que son productores de materias primas. Añade que las monedas de estas economías se han depreciado, llevando a algunos bancos centrales latinoamericanos a adoptar medidas para mitigar esta pérdida de valor. Comenta que los datos de alta frecuencia dan cuenta de salidas de capitales desde las economías emergentes en los dos últimos meses, y que a ello se ha sumado una caída en el tramo largo de las tasas en las economías desarrolladas, que sería reflejo de un flight to quality. Hace presente que el strong dollar se afianza como uno de los elementos que estará presente en el escenario del año 2015 por la clara divergencia entre las políticas monetarias de la Zona Euro y Estados Unidos de América y, en particular, porque la probabilidad de que se adopte un programa de Quantitative Easing en la reunión del Banco Central Europeo del próximo jueves 22 es cada vez mayor; por la caída de las expectativas de inflación en la Eurozona; y por la decisión de la Corte Europea de Justicia que eliminó, en principio, uno de los riesgos legales que impedía adoptar esta política. Indica que a ello se suma que los datos de actividad siguen apuntando a la mayor fortaleza relativa de la economía de Estados Unidos de América frente a la europea. Además, plantea que los mercados financieros se han movido a la baja y con mayor intensidad en las economías emergentes, en un contexto de aumento de la volatilidad de las monedas; de los EMBI spread, en especial los de América Latina; y de los precios de los commodities. Hace notar que una de las fuentes de esta debilidad ha sido Rusia, que enfrenta un shock externo de importancia debido a la caída del precio del petróleo y sanciones internacionales por el conflicto con Ucrania. Sostiene que la fuente de la incertidumbre es de carácter financiero, en el sentido que si bien los stocks de deuda no son tan significativos en relación con las reservas, no está claro cuál es la contraparte, lo que podría generar algún grado de incertidumbre en los mercados. Indica que ello ha sido acompañado de una calificación de deuda que ha bajado y que se encuentra a un escalón de ser considerada basura; y de algunas medidas, como la eliminación de la banda cambiaría, que han contribuido a mitigar la fuerte depreciación que se observó a comienzos de esta crisis, esto es, a fines del mes de diciembre último. 7 i A este respecto, resalta que los indicadores financieros rusos han sufrido un deterioro evidente frente a la última RPM. En efecto, el rublo se ha depreciado y las tasas y los CDS han subido, atendida la caída del precio del petróleo, la imposición de sanciones geopolíticas este mes y el surgimiento de algunas dudas sobre su sistema financiero. Añade que el Banco Central ruso ha implementado algunos planes de rescate y ha adoptado nuevas exigencias de liquidez y ha endurecido la regulación de las entidades sistémicas con el fin de evitar problemas financieros de importancia. En todo caso, plantea que los efectos de las tensiones en Rusia han sido bastante acotadas en las economías desarrolladas de Europa, no así en las economías emergentes, en especial en América Latina, donde los premios por riesgo han tenido un movimiento muy similar al observado en dicho país. Agrega que los efectos bancarios también han sido relativamente acotados hasta el momento. Sobre el particular, comenta que un banco austríaco y otro húngaro presentan un grado de exposición mayor a Rusia, pero los CDS de ambos países no exhiben movimientos muy apreciables en las últimas semanas. Informa que otras noticias han estado marcadas por las especulaciones en torno a un Grexit, esto es, la salida de Grecia de la Zona Euro tras el llamado a elecciones anticipadas que se celebrarán el domingo 25 del mes en curso. Ello ha tenido un impacto acotado en los mercados financieros de la periferia de la Eurozona. A continuación,."
1,6583,acedeb2b9d6036c08c05ed5c2cabca880a1eaea8b9aee88c3e7d956deb12be96,2015-01-15,8536,Pablo García Silva,8609,Pablo García Silva,SUJETO_ROL_NOMBRE,RPM-2015-01-15:T36,INICIO_EXPLICITO,,"El Consejero señor Pablo García resalta que para el mes de mayo, la proyección de la inflación subyacente en doce meses se ha revisado al alza en tres décimas, como resultado de los mayores precios del transporte y de los cigarrillos, y efectos cambíanos en general. La proyección de la inflación total, en cambio, disminuye en cuatro décimas, lo que implica siete décimas menos por efecto de los combustibles."
1,6583,acedeb2b9d6036c08c05ed5c2cabca880a1eaea8b9aee88c3e7d956deb12be96,2015-01-15,8536,Pablo García Silva,8610,Enrique Marshall Rivera,CONTEXTO_REVISADO,RPM-2015-01-15:T37,SIN_CONTINUIDAD_CONFIRMADA,,"A juicio del Vicepresidente señor Enrique Marshall, es preciso ser cautelosos y no aparecer siguiendo la inflación subyacente."
1,6583,acedeb2b9d6036c08c05ed5c2cabca880a1eaea8b9aee88c3e7d956deb12be96,2015-01-15,8536,Pablo García Silva,8611,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-01-15:T38,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 13:35 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6583,acedeb2b9d6036c08c05ed5c2cabca880a1eaea8b9aee88c3e7d956deb12be96,2015-01-15,8536,Pablo García Silva,8612,Consejo del Banco Central de Chile,ACTA/META,RPM-2015-01-15:T39,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 218, incorporándose a esta Sesión el Ministro de Hacienda señor Alberto Arenas."
1,6625,a96f2bfff642579dd2a3f1ca86ee386ecf79854dff36d31b0fc5ed6be069de63,2015-02-12,8585,Alberto Naudon Dell'Oro,8661,Alberto Naudon Dell'Oro,SUJETO_ROL_NOMBRE,RPM-2015-02-12:T34,INICIO_EXPLICITO,,"El Gerente de la División Estudios señor Alberto Naudon precisa que en el último IPoM se trabajó con una brecha de actividad levemente superior a 2%, cuyo impacto principal se da en las proyecciones de inflación de mediano plazo hacia adelante. Señala que en el corto plazo, el impacto de la brecha tiene menor relevancia y que es más determinante lo que ocurra en el mercado laboral. Destaca que el segundo elemento relevante es la elasticidad relativamente baja entre brecha de actividad e inflación, que está entre 0,2 - 0,3, que hace difícil explicar que esta mayor inflación se deba a un fenómeno de brecha. Agrega que los errores en la medición de inflación han estado ligados mayormente a elementos asociados a tipo de cambio, tanto en bienes como en servicios, y que, adicionalmente, se ha producido un shock cambiario, con aumentos sostenidos del tipo de cambio en los últimos doce meses. A su juicio, ello puede tener dos efectos: la presencia de shocks adicionales, y una percepción de aumento sostenido del tipo de cambio por parte de personas y empresas, que provoca un traspaso más rápido. Por último, menciona que en la proyección de inflación de corto plazo se toma en cuenta el tipo de cambio nominal, dado que la mayoría de los precios están fijados en dólares, incluyendo los de bienes. Para el mediano plazo, en cambio, se utiliza el tipo de cambio real que, en definitiva, es lo relevante. Por ello, afirma que la convergencia de mediano plazo de la inflación no está en riesgo, pero será más lenta por el mayor impacto del tipo de cambio nominal en el corto plazo."
1,6625,a96f2bfff642579dd2a3f1ca86ee386ecf79854dff36d31b0fc5ed6be069de63,2015-02-12,8585,Alberto Naudon Dell'Oro,8662,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-02-12:T35,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 14:00, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6625,a96f2bfff642579dd2a3f1ca86ee386ecf79854dff36d31b0fc5ed6be069de63,2015-02-12,8585,Alberto Naudon Dell'Oro,8663,Consejo del Banco Central de Chile,ACTA/META,RPM-2015-02-12:T36,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 219, incorporándose a esta Sesión el Ministro de Hacienda Subrogante señor Alejandro Micco Aguayo."
1,6678,92f2d3b40c28251a809ed5ef2cc24271c586c2aa585f7142a1f9713a87c5a2b7,2015-03-19,8642,Rodrigo Vergara Montes,8720,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-03-19:T41,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 13:40 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6678,92f2d3b40c28251a809ed5ef2cc24271c586c2aa585f7142a1f9713a87c5a2b7,2015-03-19,8642,Rodrigo Vergara Montes,8721,Consejo del Banco Central de Chile,ACTA/META,RPM-2015-03-19:T42,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 220, incorporándose a esta Sesión el Ministro de Hacienda señor Alberto Arenas."
1,6678,92f2d3b40c28251a809ed5ef2cc24271c586c2aa585f7142a1f9713a87c5a2b7,2015-03-19,8642,Rodrigo Vergara Montes,8722,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-03-19:T43,INICIO_EXPLICITO,,"El Presidente señor Rodrigo Vergara deja constancia que la Reunión de Política Monetaria de septiembre de 2015 se efectuará el día martes 15 de ese mes y, a continuación, concede la palabra al Gerente de División Estudios señor Alberto Naudon a fin de que presente al Consejo las Opciones de Política Monetaria que se han considerado en esta oportunidad."
2,6730,7497dcc7bd14aa65490c317507fbcaa047c620719f7d9fb03e3dab3bae641760,2015-04-16,8697;8698,Beltrán de Ramón Acevedo;Alberto Naudon Dell'Oro,8777,Beltrán de Ramón Acevedo,SUJETO_NOMBRE,RPM-2015-04-16:T40,INICIO_EXPLICITO,,"El señor Beltran de Ramón señala que los forwards reflejan el diferencial de tasas esperado, no así las expectativas de tipo de cambio."
2,6730,7497dcc7bd14aa65490c317507fbcaa047c620719f7d9fb03e3dab3bae641760,2015-04-16,8697;8698,Beltrán de Ramón Acevedo;Alberto Naudon Dell'Oro,8778,Claudio Soto Gamboa,CONTEXTO_REVISADO,RPM-2015-04-16:T41,SIN_CONTINUIDAD_CONFIRMADA,FINAL_SIN_PUNTUACION,"El Asesor Macroeconómico del Ministerio de Hacienda señor Claudio Soto expresa que el dato spot es el mejor predictor del tipo de cambio futuro, y que se debe ser cautelosos con la información que entregan las encuestas, porque responde a timings distintos. B A N C O C E N T R A L D E C H I L E"
2,6730,7497dcc7bd14aa65490c317507fbcaa047c620719f7d9fb03e3dab3bae641760,2015-04-16,8697;8698,Beltrán de Ramón Acevedo;Alberto Naudon Dell'Oro,8779,Alberto Naudon Dell'Oro,SUJETO_NOMBRE,RPM-2015-04-16:T42,INICIO_EXPLICITO,,El señor Alberto Naudon hace presente que los puntos forward reflejan básicamente el diferencial de tasas hoy día más que una expectativa del valor del tipo de cambio en el futuro. Añade que existe consenso en el mercado en cuanto a que la apreciación que estamos viendo en estos días sería de carácter temporal.
1,6741,afed52653db76a9bd9149028d807508d57e9382042bc1b88b934dc65de94bf99,2015-04-16,8711,Alberto Naudon Dell'Oro,8792,Alberto Naudon Dell'Oro,SUJETO_NOMBRE,RPM-2015-04-16:T55,INICIO_EXPLICITO,,"El señor Alberto Naudon señala que los datos FECU y COCHILCO para 2014 están disponibles y que los correspondientes al año 2013 subestimaron el verdadero valor de la inversión minera de dicho ejercicio, en términos nominales y como porcentaje del PIB. Con respecto a la consulta formulada por el Consejero señor Joaquín Vial sobre el traspaso de la menor inflación a salarios nominales, señala que si bien no se cuenta con el dato exacto de rezago, se estima que tardaría entre 2 y 3 trimestres en manifestarse. Por último, plantea en que la evolución del crédito es un tema preocupante, que está en línea con otros elementos incorporados en el análisis que reflejan que la demanda interna no está mostrando señales de crecimiento."
1,6741,afed52653db76a9bd9149028d807508d57e9382042bc1b88b934dc65de94bf99,2015-04-16,8711,Alberto Naudon Dell'Oro,8793,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-04-16:T56,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 13:50 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6741,afed52653db76a9bd9149028d807508d57e9382042bc1b88b934dc65de94bf99,2015-04-16,8711,Alberto Naudon Dell'Oro,8794,Consejo del Banco Central de Chile,ACTA/META,RPM-2015-04-16:T57,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 221, incorporándose el Periodista señor Jaime Troncoso en representación del Gerente de Comunicaciones señor Luis Alvarez."
1,6793,7f0a49f87d1c1a09fc4e7522b390e461b8ff5c4af79a50e79138dd2ded9af93a,2015-05-14,8771,Alberto Naudon Dell'Oro,8854,Alberto Naudon Dell'Oro,SUJETO_NOMBRE,RPM-2015-05-14:T45,INICIO_EXPLICITO,,"El señor Alberto Naudon destaca tres aspectos sobre los cuales se está trabajando y cuyos resultados serán presentados al Consejo en cuanto se disponga de información más acabada. En primer lugar, señala que las proyecciones del próximo IPoM consideran una lenta convergencia de los salarios nominales hacia fines de año y dan cuenta de que esta variable no incide en las revisiones a la baja de ia inflación. Al respecto, precisa que el crecimiento de los salarios nominales se corrige de 7,1 a 6,5% para fines de 2015, por encima sobre su promedio histórico. Con relación al tipo de cambio real, reconoce la dificultad de explicar su rápida apreciación reciente —del orden de 4% real— , en especial en un contexto donde los términos de intercambio se han deteriorado y las condiciones financieras externas, en términos de tasas, son algo más estrictas. Hace presente que en razón de ello, se espera una depreciación real a mediano plazo, confirmando que la proyección de inflación no se basa en una apreciación real hacia adelante. En materia de brechas, manifiesta que la proyección no se basa en brechas extremadamente amplias que pudieran presionar la inflación a la baja. En este sentido, indica que el driver principal en este ciclo y en las proyecciones es la evolución cambiaría. De hecho, plantea que en el modelo MEP, donde las brechas aparecen más estancadas, estas llegan a 2.3% y comienzan a cerrase a finales de año. En el modelo MAS, en tanto, hay un shock de oferta negativo de importancia, que sería equivalente a tener un PIB potencial menor, razón por la que tampoco da cuenta de una brecha tan grande y que se amplía. Por último, expresa que las proyecciones internas de inflación no descansan en una caída de los salarios nominales, en que las brechas se van a ampliar o que son extremadamente grandes, como tampoco en una apreciación real del tipo de cambio. Luego, si bien se reconocen estos riesgos y, por tanto, se trabaja en mitigarlos, no constituyen los principales drivers en dichas proyecciones."
1,6793,7f0a49f87d1c1a09fc4e7522b390e461b8ff5c4af79a50e79138dd2ded9af93a,2015-05-14,8771,Alberto Naudon Dell'Oro,8855,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-05-14:T46,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 13:35 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6793,7f0a49f87d1c1a09fc4e7522b390e461b8ff5c4af79a50e79138dd2ded9af93a,2015-05-14,8771,Alberto Naudon Dell'Oro,8856,Consejo del Banco Central de Chile,ACTA/META,RPM-2015-05-14:T47,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 222, incorporándose a la Sesión el Ministro de Hacienda señor Rodrigo Valdés."
1,6852,69880d3568806bde9569757064b748bb867812e01b3a2be450f57d843eb8c340,2015-06-11,8837,Beltrán de Ramón Acevedo,8922,Beltrán de Ramón Acevedo,SUJETO_NOMBRE,RPM-2015-06-11:T46,INICIO_EXPLICITO,,"El señor Beltran de Ramón plantea que el comportamiento del tipo de cambio se explica mayormente por movimientos de flujos. Hace notar que en las economías que no suelen intervenir su mercado cambiario, como es el caso de Chile y en menor medida Australia, se observa una nula volatilidad en las tasas y una alta volatilidad en paridades, mientras que en aquellos países que intervienen en dicho mercado, como Perú, Indonesia o Turquía, se advierte la situación opuesta."
1,6852,69880d3568806bde9569757064b748bb867812e01b3a2be450f57d843eb8c340,2015-06-11,8837,Beltrán de Ramón Acevedo,8923,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-06-11:T47,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 13:05 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 15:30 horas para tratar lo referente a las opciones de política monetaria."
1,6852,69880d3568806bde9569757064b748bb867812e01b3a2be450f57d843eb8c340,2015-06-11,8837,Beltrán de Ramón Acevedo,8924,Consejo del Banco Central de Chile,ACTA/META,RPM-2015-06-11:T48,INSTITUCIONAL,,"A las 15:30 horas, se reanuda la Reunión de Política Monetaria N° 223."
1,6904,e39547d170bf30de1099ac1522f7953749413b138b948aa0546dd007ab0a6d3f,2015-07-14,8896,Alberto Naudon Dell'Oro,8983,Alberto Naudon Dell'Oro,NOMBRE+VERBO,RPM-2015-07-14:T42,SIN_CONTINUIDAD_CONFIRMADA,ATRIBUCION_HEURISTICA_LEGADA,"El señor Alberto Naudon procede a responder los comentarios formulados por los señores Consejeros. Con respecto al mercado laboral, se procura transmitir la idea que el deterioro de este mercado era esperado y que ahora ha comenzado a materializarse. Agrega que la visión de la normalidad del mercado laboral es compartida en un contexto en que la economía se ha debilitado. Asimismo, se compromete a ser cuidadosos en el uso de ios adjetivos. En materia de inflación y tipo de cambio, reconoce lo complejo que ha resultado para la Gerencia de División Estudios la sistemática postergación de la caída de la inflación, anunciada Reunión tras Reunión, señalando que el principal riesgo de ello radica en el desanclaje de las expectativas. A este respecto, destaca que dicho riesgo sería acotado, porque el mercado califica el alza de la inflación como un fenómeno temporal que se explica por movimientos cambíanos, en línea con la visión interna. Plantea que es natural cuestionarse si ios supuestos utilizados en el análisis de la inflación han sido los correctos, concluyéndose que su evolución ha estado asociada al tipo de cambio y que las revisiones de las proyecciones han respondido a sucesivas sorpresas del tipo de cambio, cuya evolución ha sido muy difícil de anticipar. En adelante, señala el tema central de análisis para el próximo IPoM será si el TCR es el adecuado. Por último, en relación con el traspaso del tipo de cambio a inflación, reitera que la volatilidad del TCN incide principalmente en la inflación de corto plazo, que es el plazo en que el TCN es empíricamente más relevante; y que hacia adelante se espera una convergencia por efecto de una desaceleración de la actividad y por la contribución del tipo de cambio real."
1,6904,e39547d170bf30de1099ac1522f7953749413b138b948aa0546dd007ab0a6d3f,2015-07-14,8896,Alberto Naudon Dell'Oro,8984,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-07-14:T43,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 13:45 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión y que se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6904,e39547d170bf30de1099ac1522f7953749413b138b948aa0546dd007ab0a6d3f,2015-07-14,8896,Alberto Naudon Dell'Oro,8985,Consejo del Banco Central de Chile,ACTA/META,RPM-2015-07-14:T44,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 224, incorporándose a esta Sesión el Ministro de Hacienda señor Rodrigo Valdés."
1,6961,0a06d07a7a7a5bf16918d7b53ab646dcd5a5278ac8cbaf389f1f8dd6c7e0f9ce,2015-08-13,8958,Enrique Marshall Rivera,9047,Enrique Marshall Rivera,SUJETO_ROL_NOMBRE,RPM-2015-08-13:T47,INICIO_EXPLICITO,,"El Vicepresidente señor Enrique Marshall manifiesta que la discusión refleja una coyuntura compleja. En su opinión, la comunicación de nuestra sensación de incomodidad frente a una inflación alta debe mantenerse. Comparte que el riesgo de desanclaje es acotado; no obstante, la confianza en el Banco Central y en su esquema de política tiene definiciones que no corresponde relajar repentinamente. A su juicio, se debe ser cuidadoso a la hora de entregar al mercado una señal de preocupación, para evitar movimientos indeseados de la curva de tasas."
1,6961,0a06d07a7a7a5bf16918d7b53ab646dcd5a5278ac8cbaf389f1f8dd6c7e0f9ce,2015-08-13,8958,Enrique Marshall Rivera,9048,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-08-13:T48,INICIO_EXPLICITO,,"Al no formularse otros comentarios, siendo las 13:50 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión e informa que se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,6961,0a06d07a7a7a5bf16918d7b53ab646dcd5a5278ac8cbaf389f1f8dd6c7e0f9ce,2015-08-13,8958,Enrique Marshall Rivera,9049,Consejo del Banco Central de Chile,ACTA/META,RPM-2015-08-13:T49,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 225, incorporándose a esta Sesión el Ministro de Hacienda señor Rodrigo Valdés."
1,7035,42a8241977dca0d73c343b458795cf1295f785a602d35f6e4fd75b0ecae8123c,2015-09-15,9039,Alberto Naudon Dell'Oro,9130,Alberto Naudon Dell'Oro,SUJETO_NOMBRE,RPM-2015-09-15:T62,INICIO_EXPLICITO,,"El señor Alberto Naudon señala que el cambio en las expectativas de inflación es motivo de preocupación, porque más allá de su volatilidad, se intensificaron este mes debido a la permanencia en el tiempo de los altos registros inflacionarios. Precisa que el que las expectativas de inflación aumenten no es sinónimo de desanclaje; que se advierte una sensación de que la inflación es más alta, que ha tendido a incidir en su persistencia y dificulta su descenso; y que utilizar el término desanclaje da una connotación más fuerte que la que se pretende dar. Manifiesta no compartir lo expresado en cuanto a que el último IPoM haya incidido directamente en el aumento en las expectativas inflacionarias del mercado. En su opinión, el mercado más bien ha ido cambiando su visión en cuanto a que el tamaño de la brecha y su efecto son menores, porque en dicho Informe se consignó una brecha muy distinta de la que tenían algunos analistas. Por otra parte, según se desprende de conversaciones sostenidas con algunos analistas de la plaza, la sorpresa inflacionaria de agosto estaría asociada mayormente al componente SAE que a frutas y verduras, como fue el caso de la proyección interna. Agrega que la visión del mercado da cuenta de mayor inflación por segundo mes consecutivo y, por tanto, hay una preocupación genuina en el mercado en cuanto a que la inflación será más persistente que la anticipada tres meses atrás, lo que se refleja en las encuestas. Señala que en materia de seguros de inflación, cuesta entender que el mercado vea una fuerte corrección de la inflación en los próximos doce meses, porque ello significaría pasar de una inflación anual de 5 a 3% en dicho plazo. Hace notar que las encuestas reflejan una caída de la inflación a 3,5% en los próximos doce meses y, curiosamente, su mantención en dicho nivel por los doce meses siguientes, en un contexto en que el mercado es más pesimista que nosotros en materia de actividad para el próximo año En su opinión, una de las explicaciones posibles —que se está analizando— es que la persistencia de la inflación en un ciclo marginalmente benigno como el actual es mayor que la persistencia promedio, en parte porque el ajuste del mercado del trabajo es mucho más gradual. Asimismo, hace presente que las estimaciones internas incluyen episodios históricos donde el ajuste de la actividad ha sido importante, lo que de alguna forma podría estar dando una señal equivocada respecto de la persistencia de los procesos inflacionarios. De ahí la relevancia de determinar el impacto sobre las expectativas a uno y dos años. Resalta que se reconoce una alta persistencia de la inflación y un bajo impacto de la brecha en su reducción; y que su convergencia se explica porque los efectos base asociados al tipo de cambio que subyacen al aumento de la inflación de bienes se disipan en un horizonte de doce meses, provocando una fuerte caída de la inflación hacia el año 2017, no así en 2016. El señor Alberto Naudon indica que la reciente apreciación del tipo de cambio y la caída del precio del petróleo son elementos que contribuyen a la convergencia; que hay riesgos de corto plazo, como la situación de Brasil y China y la decisión de la Reserva Federal; y que a mediano plazo, el riesgo de mayor persistencia será objeto de mayor monitoreo. En relación con la TPM, estima delicado validar el alza de 50 puntos base que consigna el mercado, mayor que el que se estima necesario internamente, considerando especialmente que las actuales condiciones de demanda y de actividad son algo peores en el margen y los riesgos son no menores en materia del mercado del trabajo. En cuanto a la Regla de Taylor, señala que su impresión es que la política monetaria es más expansiva de lo que esta sugiere, comprometiéndose a realizar el ejercicio sugerido. A modo de comentarios finales, indica que el principal ajuste consignado en el último IPoM corresponde al del sector minería, cuya proyección de crecimiento en diciembre de 2014 se ubicaba en torno a 4%, mucho mayor que lo que se prevé en la actualidad. Agrega que para el PIB Resto, se estimaba entonces una tasa de crecimiento anual en torno a 3%, y terminará el año con un registro algo por sobre el 2%."
1,7035,42a8241977dca0d73c343b458795cf1295f785a602d35f6e4fd75b0ecae8123c,2015-09-15,9039,Alberto Naudon Dell'Oro,9131,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2015-09-15:T63,INICIO_EXPLICITO,,"Al no formularse otros comentarios y siendo las 13:55 horas, el Presidente señor Rodrigo Vergara suspende la presente Reunión e informa que se reiniciará a las 16:00 horas para tratar lo referente a las opciones de política monetaria."
1,7035,42a8241977dca0d73c343b458795cf1295f785a602d35f6e4fd75b0ecae8123c,2015-09-15,9039,Alberto Naudon Dell'Oro,9132,Consejo del Banco Central de Chile,ACTA/META,RPM-2015-09-15:T64,INSTITUCIONAL,,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 226, incorporándose a esta Sesión el Subsecretario de Hacienda señor Alejandro Micco."
