ID_Turno,Fecha,Anio,Actor_Final,Rol_Final,Grupo_Actor,Naturaleza_Turno,Palabras,Lex_Score,HD_Score_Modelo,HD_Clase_Modelo,Margen,HD_Confianza_Modelo,En_Universo_Entrenado,En_Muestra_500,HD_Score_Oro,HD_Clase_Oro
RPM-2012-07-12:T76,2012-07-12,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,26,0.0,0.1115,NEUTRAL,0.7511,0.8712,false,false,,
RPM-2012-07-12:T77,2012-07-12,2012,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,987,-0.5,-0.0946,NEUTRAL,0.7619,0.8728,true,true,0.0,NEUTRAL
RPM-2012-07-12:T78,2012-07-12,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,24,0.0,0.0265,NEUTRAL,0.844,0.9048,false,false,,
RPM-2012-07-12:T79,2012-07-12,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,688,-0.3333,-0.5327,DOVISH,0.3239,0.6189,true,false,,
RPM-2012-07-12:T80,2012-07-12,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,392,-0.5,-0.4538,DOVISH,0.0198,0.4912,true,false,,
RPM-2012-07-12:T81,2012-07-12,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INSTITUCIONAL,325,0.2,0.1106,NEUTRAL,0.4155,0.6472,false,false,,
RPM-2012-07-12:T82,2012-07-12,2012,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,337,0.2,-0.0576,NEUTRAL,0.5224,0.7008,false,false,,
RPM-2012-08-16:T1,2012-08-16,2012,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,235,0.0,-0.0062,NEUTRAL,0.39,0.5954,false,false,,
RPM-2012-08-16:T2,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,130,0.0,-0.0207,NEUTRAL,0.7428,0.8354,false,false,,
RPM-2012-08-16:T3,2012-08-16,2012,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,1315,-0.3333,-0.193,NEUTRAL,0.6105,0.8047,true,false,,
RPM-2012-08-16:T4,2012-08-16,2012,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,28,0.0,0.017,NEUTRAL,0.9038,0.9415,false,false,,
RPM-2012-08-16:T5,2012-08-16,2012,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,1710,-0.6364,-0.0346,NEUTRAL,0.9289,0.9641,true,false,,
RPM-2012-08-16:T6,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,26,0.0,-0.0242,NEUTRAL,0.8819,0.9293,false,false,,
RPM-2012-08-16:T7,2012-08-16,2012,Sebastián Claro Edwards,Consejero,CONSEJO,INTERVENCION,378,-0.7143,0.0821,NEUTRAL,0.7195,0.8404,true,false,,
RPM-2012-08-16:T8,2012-08-16,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,251,0.0,-0.0964,NEUTRAL,0.7747,0.8819,true,true,-0.25,NEUTRAL
RPM-2012-08-16:T9,2012-08-16,2012,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,74,0.0,0.1499,NEUTRAL,0.6412,0.8108,false,false,,
RPM-2012-08-16:T10,2012-08-16,2012,Joaquín Vial Ruiz-Tagle,Consejero,CONSEJO,INTERVENCION,351,0.0,-0.0166,NEUTRAL,0.9179,0.9508,true,false,,
RPM-2012-08-16:T11,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,130,-0.3333,0.0015,NEUTRAL,0.9548,0.9704,false,false,,
RPM-2012-08-16:T12,2012-08-16,2012,Kevin Cowan Logan,Gerente de División Política Financiera,STAFF,INTERVENCION,333,-0.3333,-0.0562,NEUTRAL,0.7885,0.8777,true,false,,
RPM-2012-08-16:T13,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,23,0.0,0.0101,NEUTRAL,0.9634,0.979,false,false,,
RPM-2012-08-16:T14,2012-08-16,2012,Kevin Cowan Logan,Gerente de División Política Financiera,STAFF,INTERVENCION,81,0.0,0.0031,NEUTRAL,0.9791,0.9871,false,false,,
RPM-2012-08-16:T15,2012-08-16,2012,Luis Óscar Herrera Barriga,Gerente de División Estudios,STAFF,INTERVENCION,350,-0.5556,-0.194,NEUTRAL,0.5734,0.7803,true,false,,
RPM-2012-08-16:T16,2012-08-16,2012,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,93,0.0,0.0228,NEUTRAL,0.9307,0.9614,false,false,,
RPM-2012-08-16:T17,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,35,0.0,-0.0284,NEUTRAL,0.8356,0.8999,false,false,,
RPM-2012-08-16:T18,2012-08-16,2012,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,586,0.0,-0.2989,NEUTRAL,0.3738,0.6822,true,false,,
RPM-2012-08-16:T19,2012-08-16,2012,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,12,0.0,0.0603,NEUTRAL,0.864,0.9294,false,false,,
RPM-2012-08-16:T20,2012-08-16,2012,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,121,0.0,-0.0122,NEUTRAL,0.935,0.9607,false,false,,
RPM-2012-08-16:T21,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,23,0.0,-0.7376,DOVISH,0.5541,0.7639,false,false,,
RPM-2012-08-16:T22,2012-08-16,2012,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,36,0.0,0.037,NEUTRAL,0.904,0.9483,false,false,,
RPM-2012-08-16:T23,2012-08-16,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,27,0.0,-0.1114,NEUTRAL,0.6861,0.8279,false,false,,
RPM-2012-08-16:T24,2012-08-16,2012,Ricardo Vicuña Poblete,Gerente de División Estadísticas,STAFF,INTERVENCION,84,0.0,-0.4209,NEUTRAL,0.1201,0.5537,false,false,,
RPM-2012-08-16:T25,2012-08-16,2012,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,166,0.0,-0.663,DOVISH,0.3346,0.6659,true,false,,
RPM-2012-08-16:T26,2012-08-16,2012,Luis Óscar Herrera Barriga,Gerente de División Estudios,STAFF,INTERVENCION,91,-0.3333,-0.1109,NEUTRAL,0.6859,0.8276,false,false,,
RPM-2012-08-16:T27,2012-08-16,2012,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,726,-0.5,-0.0249,NEUTRAL,0.9473,0.9732,true,true,0.25,NEUTRAL
RPM-2012-08-16:T28,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,13,0.0,-0.0342,NEUTRAL,0.8709,0.9253,false,false,,
RPM-2012-08-16:T29,2012-08-16,2012,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,951,-0.4545,-0.1375,NEUTRAL,0.6776,0.8309,true,false,,
RPM-2012-08-16:T30,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,20,0.0,-0.5543,DOVISH,0.238,0.5974,false,false,,
RPM-2012-08-16:T31,2012-08-16,2012,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,531,-0.4286,0.0265,NEUTRAL,0.8797,0.9286,true,true,0.25,NEUTRAL
RPM-2012-08-16:T32,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,26,0.0,0.0544,NEUTRAL,0.8559,0.9221,false,false,,
RPM-2012-08-16:T33,2012-08-16,2012,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,386,-0.3333,0.0246,NEUTRAL,0.9343,0.9644,true,false,,
RPM-2012-08-16:T34,2012-08-16,2012,Sebastián Claro Edwards,Consejero,CONSEJO,INTERVENCION,115,-0.4286,0.0053,NEUTRAL,0.9791,0.9878,false,false,,
RPM-2012-08-16:T35,2012-08-16,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,151,-0.3333,-0.146,NEUTRAL,0.6884,0.841,true,false,,
RPM-2012-08-16:T36,2012-08-16,2012,Joaquín Vial Ruiz-Tagle,Consejero,CONSEJO,INTERVENCION,379,0.1429,-0.0416,NEUTRAL,0.669,0.7932,true,false,,
RPM-2012-08-16:T37,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,139,-0.3333,-0.0026,NEUTRAL,0.9326,0.9559,false,false,,
RPM-2012-08-16:T38,2012-08-16,2012,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,267,-0.6,-0.3728,NEUTRAL,0.2053,0.5945,true,false,,
RPM-2012-08-16:T39,2012-08-16,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,48,0.0,-0.0896,NEUTRAL,0.7268,0.8477,false,false,,
RPM-2012-08-16:T40,2012-08-16,2012,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,112,0.0,-0.2146,NEUTRAL,0.2303,0.5584,false,false,,
RPM-2012-08-16:T41,2012-08-16,2012,Luis Óscar Herrera Barriga,Gerente de División Estudios,STAFF,INTERVENCION,214,-0.3333,-0.0041,NEUTRAL,0.9457,0.9652,true,false,,
RPM-2012-08-16:T42,2012-08-16,2012,Matías Bernier Bórquez,Gerente de Mercados Nacionales,STAFF,INTERVENCION,199,-0.4286,0.0107,NEUTRAL,0.9481,0.969,true,false,,
RPM-2012-08-16:T43,2012-08-16,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,17,0.0,-0.0256,NEUTRAL,0.8829,0.9305,false,false,,
RPM-2012-08-16:T44,2012-08-16,2012,Matías Bernier Bórquez,Gerente de Mercados Nacionales,STAFF,INTERVENCION,178,0.0,-0.0055,NEUTRAL,0.9542,0.9713,true,false,,
RPM-2012-08-16:T45,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,53,0.0,-0.1911,NEUTRAL,0.3026,0.5988,false,false,,
RPM-2012-08-16:T46,2012-08-16,2012,Claudio Raddatz Kiefer,Gerente de Investigación Económica,STAFF,INTERVENCION,255,0.0,-0.0235,NEUTRAL,0.9434,0.9701,true,false,,
RPM-2012-08-16:T47,2012-08-16,2012,Kevin Cowan Logan,Gerente de División Política Financiera,STAFF,INTERVENCION,150,0.0,-0.0019,NEUTRAL,0.9848,0.9905,true,false,,
RPM-2012-08-16:T48,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,20,0.0,-0.2009,NEUTRAL,0.4763,0.7179,false,false,,
RPM-2012-08-16:T49,2012-08-16,2012,Kevin Cowan Logan,Gerente de División Política Financiera,STAFF,INTERVENCION,76,0.0,0.0198,NEUTRAL,0.8918,0.9345,false,false,,
RPM-2012-08-16:T50,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,32,0.0,-0.1394,NEUTRAL,0.5799,0.7664,false,false,,
RPM-2012-08-16:T51,2012-08-16,2012,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,24,0.0,0.643,HAWKISH,0.4936,0.7122,false,false,,
RPM-2012-08-16:T52,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,34,0.0,0.1253,NEUTRAL,0.6596,0.8148,false,false,,
RPM-2012-08-16:T53,2012-08-16,2012,Luis Óscar Herrera Barriga,Gerente de División Estudios,STAFF,INTERVENCION,1085,-0.3636,-0.1238,NEUTRAL,0.5334,0.7302,true,false,,
RPM-2012-08-16:T54,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,30,0.0,0.64,HAWKISH,0.354,0.6647,false,false,,
RPM-2012-08-16:T55,2012-08-16,2012,Felipe Larraín Bascuñán,Ministro de Hacienda,HACIENDA,INTERVENCION,1276,-0.8571,-0.1563,NEUTRAL,0.4692,0.6982,true,true,-0.25,NEUTRAL
RPM-2012-08-16:T56,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,53,0.0,0.3202,NEUTRAL,0.226,0.5907,false,false,,
RPM-2012-08-16:T57,2012-08-16,2012,Joaquín Vial Ruiz-Tagle,Consejero,CONSEJO,INTERVENCION,488,-0.3333,0.0047,NEUTRAL,0.9565,0.9725,true,false,,
RPM-2012-08-16:T58,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,24,0.0,0.0799,NEUTRAL,0.8066,0.8977,false,false,,
RPM-2012-08-16:T59,2012-08-16,2012,Sebastián Claro Edwards,Consejero,CONSEJO,INTERVENCION,840,-0.0909,-0.0842,NEUTRAL,0.5686,0.7404,true,false,,
RPM-2012-08-16:T60,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,26,0.0,0.1115,NEUTRAL,0.7511,0.8712,false,false,,
RPM-2012-08-16:T61,2012-08-16,2012,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,613,-0.5,-0.1738,NEUTRAL,0.4186,0.6703,true,false,,
RPM-2012-08-16:T62,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,24,0.0,0.0265,NEUTRAL,0.844,0.9048,false,false,,
RPM-2012-08-16:T63,2012-08-16,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,591,0.1111,-0.1184,NEUTRAL,0.7048,0.8427,true,false,,
RPM-2012-08-16:T64,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,484,-0.3333,-0.7834,DOVISH,0.6105,0.798,true,false,,
RPM-2012-08-16:T65,2012-08-16,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INSTITUCIONAL,300,0.0,-0.0719,NEUTRAL,0.7937,0.8864,false,false,,
RPM-2012-08-16:T66,2012-08-16,2012,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,381,0.4286,0.2056,NEUTRAL,0.3492,0.6346,false,false,,
RPM-2012-08-16:T67,2012-08-16,2012,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,23,0.0,-0.0841,NEUTRAL,0.731,0.8487,false,false,,
RPM-2012-09-13:T1,2012-09-13,2012,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,226,0.0,-0.1336,NEUTRAL,0.5516,0.7456,false,false,,
RPM-2012-09-13:T2,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,130,0.0,-0.0642,NEUTRAL,0.8401,0.9148,false,false,,
RPM-2012-09-13:T3,2012-09-13,2012,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,488,-0.3333,-0.2945,NEUTRAL,0.3778,0.6834,true,false,,
RPM-2012-09-13:T4,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,37,0.0,0.0704,NEUTRAL,0.8379,0.9154,false,false,,
RPM-2012-09-13:T5,2012-09-13,2012,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,20,0.0,-0.0715,NEUTRAL,0.8195,0.9035,false,false,,
RPM-2012-09-13:T6,2012-09-13,2012,Sebastián Claro Edwards,Consejero,CONSEJO,INTERVENCION,39,0.0,-0.0832,NEUTRAL,0.3299,0.581,false,false,,
RPM-2012-09-13:T7,2012-09-13,2012,Luis Óscar Herrera Barriga,Gerente de División Estudios,STAFF,INTERVENCION,84,0.0,0.1471,NEUTRAL,0.6707,0.8295,false,false,,
RPM-2012-09-13:T8,2012-09-13,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,113,0.0,0.0703,NEUTRAL,0.8299,0.91,false,false,,
RPM-2012-09-13:T9,2012-09-13,2012,Kevin Cowan Logan,Gerente de División Política Financiera,STAFF,INTERVENCION,302,0.0,-0.0069,NEUTRAL,0.887,0.927,true,false,,
RPM-2012-09-13:T10,2012-09-13,2012,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,2245,-0.7333,-0.0089,NEUTRAL,0.9812,0.9904,true,true,0.0,NEUTRAL
RPM-2012-09-13:T11,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,23,0.0,0.0116,NEUTRAL,0.8401,0.8972,false,false,,
RPM-2012-09-13:T12,2012-09-13,2012,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,368,-0.6,-0.0026,NEUTRAL,0.9879,0.9928,true,false,,
RPM-2012-09-13:T13,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,26,0.0,-0.0242,NEUTRAL,0.8819,0.9293,false,false,,
RPM-2012-09-13:T14,2012-09-13,2012,Sebastián Claro Edwards,Consejero,CONSEJO,INTERVENCION,259,-0.4286,0.0252,NEUTRAL,0.7666,0.8528,true,false,,
RPM-2012-09-13:T15,2012-09-13,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,268,0.0,0.0346,NEUTRAL,0.9232,0.9604,true,false,,
RPM-2012-09-13:T16,2012-09-13,2012,Joaquín Vial Ruiz-Tagle,Consejero,CONSEJO,INTERVENCION,345,0.0,-0.0117,NEUTRAL,0.9565,0.9749,true,false,,
RPM-2012-09-13:T17,2012-09-13,2012,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,95,0.0,0.025,NEUTRAL,0.8912,0.9358,false,false,,
RPM-2012-09-13:T18,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,43,0.0,0.0021,NEUTRAL,0.9887,0.9932,false,false,,
RPM-2012-09-13:T19,2012-09-13,2012,Beltrán de Ramón Acevedo,Gerente de División Operaciones Financieras,STAFF,INTERVENCION,104,0.0,-0.03,NEUTRAL,0.8833,0.9322,false,false,,
RPM-2012-09-13:T20,2012-09-13,2012,Kevin Cowan Logan,Gerente de División Política Financiera,STAFF,INTERVENCION,364,0.0,-0.0615,NEUTRAL,0.8605,0.9275,true,false,,
RPM-2012-09-13:T21,2012-09-13,2012,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,102,0.0,0.0242,NEUTRAL,0.8633,0.9169,false,false,,
RPM-2012-09-13:T22,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,15,0.0,0.0626,NEUTRAL,0.6659,0.7981,false,false,,
RPM-2012-09-13:T23,2012-09-13,2012,Kevin Cowan Logan,Gerente de División Política Financiera,STAFF,INTERVENCION,22,0.0,0.0168,NEUTRAL,0.7779,0.8575,false,false,,
RPM-2012-09-13:T24,2012-09-13,2012,Luis Óscar Herrera Barriga,Gerente de División Estudios,STAFF,INTERVENCION,94,0.0,0.0096,NEUTRAL,0.9291,0.9559,false,false,,
RPM-2012-09-13:T25,2012-09-13,2012,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,300,0.0,-0.0085,NEUTRAL,0.9734,0.9851,true,false,,
RPM-2012-09-13:T26,2012-09-13,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,77,0.0,-0.1656,NEUTRAL,0.6057,0.7924,false,false,,
RPM-2012-09-13:T27,2012-09-13,2012,Luis Opazo Roco,Gerente de Estabilidad Financiera,STAFF,INTERVENCION,95,0.0,-0.1356,NEUTRAL,0.683,0.8339,false,false,,
RPM-2012-09-13:T28,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,35,0.0,-0.0284,NEUTRAL,0.8356,0.8999,false,false,,
RPM-2012-09-13:T29,2012-09-13,2012,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,868,-0.6,-0.1548,NEUTRAL,0.6754,0.8352,true,true,0.25,NEUTRAL
RPM-2012-09-13:T30,2012-09-13,2012,Sebastián Claro Edwards,Consejero,CONSEJO,INTERVENCION,51,0.0,0.0214,NEUTRAL,0.9457,0.9709,false,false,,
RPM-2012-09-13:T31,2012-09-13,2012,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,58,0.0,-0.0002,NEUTRAL,0.9634,0.9757,false,false,,
RPM-2012-09-13:T32,2012-09-13,2012,Luis Óscar Herrera Barriga,Gerente de División Estudios,STAFF,INTERVENCION,73,0.0,0.1055,NEUTRAL,0.7384,0.8608,false,false,,
RPM-2012-09-13:T33,2012-09-13,2012,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,STAFF,INTERVENCION,1512,-0.3333,-0.1798,NEUTRAL,0.5904,0.7869,true,false,,
RPM-2012-09-13:T34,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,26,0.0,0.0544,NEUTRAL,0.8559,0.9221,false,false,,
RPM-2012-09-13:T35,2012-09-13,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,245,0.3333,0.0168,NEUTRAL,0.9246,0.9553,true,false,,
RPM-2012-09-13:T36,2012-09-13,2012,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,268,0.0,0.0239,NEUTRAL,0.9296,0.961,true,false,,
RPM-2012-09-13:T37,2012-09-13,2012,Joaquín Vial Ruiz-Tagle,Consejero,CONSEJO,INTERVENCION,242,-0.3333,-0.094,NEUTRAL,0.6764,0.8156,true,false,,
RPM-2012-09-13:T38,2012-09-13,2012,Sebastián Claro Edwards,Consejero,CONSEJO,INTERVENCION,101,0.0,0.0874,NEUTRAL,0.7922,0.8906,false,false,,
RPM-2012-09-13:T39,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,147,0.0,-0.0075,NEUTRAL,0.9377,0.9609,false,false,,
RPM-2012-09-13:T40,2012-09-13,2012,Luis Óscar Herrera Barriga,Gerente de División Estudios,STAFF,INTERVENCION,320,0.1111,-0.2012,NEUTRAL,0.3024,0.602,true,false,,
RPM-2012-09-13:T41,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,32,0.0,-0.1394,NEUTRAL,0.5799,0.7664,false,false,,
RPM-2012-09-13:T42,2012-09-13,2012,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,24,0.0,-0.1189,NEUTRAL,0.4571,0.6777,false,false,,
RPM-2012-09-13:T43,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,34,0.0,0.1253,NEUTRAL,0.6596,0.8148,false,false,,
RPM-2012-09-13:T44,2012-09-13,2012,Luis Óscar Herrera Barriga,Gerente de División Estudios,STAFF,INTERVENCION,47,0.0,-0.0787,NEUTRAL,0.5974,0.7579,false,false,,
RPM-2012-09-13:T45,2012-09-13,2012,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,317,0.0,-0.0098,NEUTRAL,0.9439,0.9659,true,false,,
RPM-2012-09-13:T46,2012-09-13,2012,Luis Óscar Herrera Barriga,Gerente de División Estudios,STAFF,INTERVENCION,104,0.0,0.0137,NEUTRAL,0.904,0.9406,false,false,,
RPM-2012-09-13:T47,2012-09-13,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,38,0.0,-0.0202,NEUTRAL,0.7574,0.845,false,false,,
RPM-2012-09-13:T48,2012-09-13,2012,Sergio Lehmann Beresi,Gerente de Análisis Internacional,STAFF,INTERVENCION,64,0.0,-0.3461,NEUTRAL,0.0183,0.4609,false,false,,
RPM-2012-09-13:T49,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,49,0.0,0.2767,NEUTRAL,0.3999,0.6921,false,false,,
RPM-2012-09-13:T50,2012-09-13,2012,Luis Óscar Herrera Barriga,Gerente de División Estudios,STAFF,INTERVENCION,1232,-0.3793,-0.7289,DOVISH,0.5021,0.7436,true,false,,
RPM-2012-09-13:T51,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,30,0.0,0.1362,NEUTRAL,0.6324,0.8003,false,false,,
RPM-2012-09-13:T52,2012-09-13,2012,Julio Dittborn Cordua,Subsecretario de Hacienda,HACIENDA,INTERVENCION,1276,-0.8,-0.2269,NEUTRAL,0.4507,0.7094,true,false,,
RPM-2012-09-13:T53,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,53,0.0,0.0189,NEUTRAL,0.8406,0.9001,false,false,,
RPM-2012-09-13:T54,2012-09-13,2012,Joaquín Vial Ruiz-Tagle,Consejero,CONSEJO,INTERVENCION,482,0.0,-0.0103,NEUTRAL,0.9746,0.9865,true,false,,
RPM-2012-09-13:T55,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,24,0.0,0.0799,NEUTRAL,0.8066,0.8977,false,false,,
RPM-2012-09-13:T56,2012-09-13,2012,Sebastián Claro Edwards,Consejero,CONSEJO,INTERVENCION,635,-0.5,0.0235,NEUTRAL,0.9261,0.9586,true,true,0.0,NEUTRAL
RPM-2012-09-13:T57,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,26,0.0,0.1115,NEUTRAL,0.7511,0.8712,false,false,,
RPM-2012-09-13:T58,2012-09-13,2012,Enrique Marshall Rivera,Consejero,CONSEJO,INTERVENCION,732,-0.2,-0.1404,NEUTRAL,0.3461,0.6109,true,false,,
RPM-2012-09-13:T59,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INTERVENCION,24,0.0,0.0265,NEUTRAL,0.844,0.9048,false,false,,
RPM-2012-09-13:T60,2012-09-13,2012,Manuel Marfán Lewis,Vicepresidente del Banco Central,CONSEJO,INTERVENCION,909,0.25,-0.1541,NEUTRAL,0.6211,0.7987,true,false,,
RPM-2012-09-13:T61,2012-09-13,2012,Rodrigo Vergara Montes,Presidente del Banco Central,CONSEJO,INSTITUCIONAL,583,-0.3333,-0.1794,NEUTRAL,0.615,0.8031,false,false,,
RPM-2012-09-13:T62,2012-09-13,2012,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,342,0.1111,0.1685,NEUTRAL,0.416,0.6668,false,false,,
RPM-2012-09-13:T63,2012-09-13,2012,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,23,0.0,-0.0841,NEUTRAL,0.731,0.8487,false,false,,
RPM-2012-10-18:T1,2012-10-18,2012,Consejo del Banco Central de Chile,Consejo,CONSEJO,INSTITUCIONAL,223,0.0,-0.0808,NEUTRAL,0.2988,0.5595,false,false,,
